,Unnamed: 0,Suburb,Rooms,Type,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,Regionname,Propertycount,Price,Distance_bins,Total_spaces_new
214,214,Richmond,2,u,Biggin,09/03/2016,2.6,3121,2,1,1,50,Northern Metropolitan,14949,582000,Nearby,4
215,215,Richmond,1,u,Domain,09/03/2016,2.6,3121,1,1,1,50,Northern Metropolitan,14949,500000,Nearby,3
216,216,Rosanna,5,h,Nelson,09/03/2016,11.4,3084,4,2,1,629,Eastern Metropolitan,3540,1101500,Nearby,7
217,217,Seddon,3,h,Burnham,09/03/2016,6.6,3011,3,1,1,350,Western Metropolitan,2417,1145000,Nearby,5
218,218,South Melbourne,2,u,Dingle,09/03/2016,2.1,3205,2,2,1,50,Southern Metropolitan,5943,593000,Nearby,5
219,219,South Melbourne,4,h,Marshall,09/03/2016,2.1,3205,3,1,1,593,Southern Metropolitan,5943,2000000,Nearby,5
220,220,South Melbourne,3,h,Marshall,09/03/2016,2.1,3205,3,2,1,88,Southern Metropolitan,5943,1600000,Nearby,6
221,221,South Yarra,2,u,Jellis,09/03/2016,3.3,3141,1,1,1,50,Southern Metropolitan,14887,531000,Nearby,3
222,222,South Yarra,2,u,Kay,09/03/2016,3.3,3141,1,1,1,50,Southern Metropolitan,14887,788750,Nearby,3
223,223,South Yarra,1,u,hockingstuart,09/03/2016,3.3,3141,2,1,1,50,Southern Metropolitan,14887,430000,Nearby,4
224,224,South Yarra,2,u,Jellis,09/03/2016,3.3,3141,2,1,1,50,Southern Metropolitan,14887,722000,Nearby,4
225,225,South Yarra,2,u,hockingstuart,09/03/2016,3.3,3141,2,2,2,50,Southern Metropolitan,14887,930000,Nearby,6
226,226,South Yarra,1,u,McGrath,09/03/2016,3.3,3141,1,1,1,50,Southern Metropolitan,14887,467500,Nearby,3
227,227,South Yarra,2,u,Buxton,09/03/2016,3.3,3141,2,1,0,50,Southern Metropolitan,14887,475000,Nearby,3
228,228,Southbank,3,u,VICPROP,09/03/2016,1.2,3006,3,1,1,50,Southern Metropolitan,8400,720000,Nearby,5
229,229,Spotswood,3,h,hockingstuart,09/03/2016,7.7,3015,3,1,3,690,Western Metropolitan,1223,1040000,Nearby,7
230,230,St Kilda,2,u,hockingstuart,09/03/2016,6.1,3182,2,1,1,50,Southern Metropolitan,13240,509000,Nearby,4
231,231,St Kilda,4,h,hockingstuart,09/03/2016,6.1,3182,3,1,1,593,Southern Metropolitan,13240,2400000,Nearby,5
232,232,St Kilda,1,u,McGrath,09/03/2016,6.1,3182,1,1,1,50,Southern Metropolitan,13240,380000,Nearby,3
233,233,St Kilda,2,u,Gary,09/03/2016,6.1,3182,1,1,1,50,Southern Metropolitan,13240,502000,Nearby,3
234,234,Strathmore,3,h,Considine,09/03/2016,9.7,3041,3,2,2,662,Western Metropolitan,3284,905000,Nearby,7
235,235,Strathmore,4,h,Frank,09/03/2016,9.7,3041,3,1,1,537,Western Metropolitan,3284,1055000,Nearby,5
236,236,Strathmore,4,h,Nelson,09/03/2016,9.7,3041,3,1,1,537,Western Metropolitan,3284,1390000,Nearby,5
237,237,Strathmore,4,h,Considine,09/03/2016,9.7,3041,4,2,2,699,Western Metropolitan,3284,1052000,Nearby,8
238,238,Sunshine,3,h,GL,09/03/2016,12.6,3020,3,1,1,537,Western Metropolitan,3755,670000,Nearby,5
239,239,Sunshine,2,u,Douglas,09/03/2016,12.6,3020,2,1,1,79,Western Metropolitan,3755,260000,Nearby,4
240,240,Sunshine North,3,h,Douglas,09/03/2016,13.3,3020,3,1,1,537,Western Metropolitan,4217,650000,Nearby,5
241,241,Sunshine North,4,h,Barry,09/03/2016,13.3,3020,4,1,1,683,Western Metropolitan,4217,716000,Nearby,6
242,242,Sunshine West,4,h,Sweeney,09/03/2016,13.5,3020,3,1,1,537,Western Metropolitan,6763,661000,Nearby,5
243,243,Sunshine West,3,h,Barry,09/03/2016,13.5,3020,3,1,2,780,Western Metropolitan,6763,496000,Nearby,6
244,244,Surrey Hills,4,h,Marshall,09/03/2016,11.2,3127,4,3,2,596,Southern Metropolitan,5457,2440000,Nearby,9
245,245,Surrey Hills,3,t,Fletchers,09/03/2016,11.2,3127,4,2,2,401,Southern Metropolitan,5457,1110000,Nearby,8
246,246,Surrey Hills,4,h,Fletchers,09/03/2016,11.2,3127,4,3,2,771,Southern Metropolitan,5457,2128000,Nearby,9
247,247,Surrey Hills,3,h,Noel,09/03/2016,11.2,3127,3,1,2,843,Southern Metropolitan,5457,2009000,Nearby,6
248,248,Surrey Hills,5,h,RT,09/03/2016,11.2,3127,4,3,2,735,Southern Metropolitan,5457,2200000,Nearby,10
249,249,Templestowe Lower,3,h,Ray,09/03/2016,13.8,3107,4,2,2,649,Eastern Metropolitan,5420,1150000,Nearby,8
250,250,Templestowe Lower,4,h,Zahn,09/03/2016,13.8,3107,4,2,2,657,Eastern Metropolitan,5420,1201000,Nearby,8
251,251,Thornbury,3,u,Jellis,09/03/2016,6.5,3071,3,1,1,50,Northern Metropolitan,8870,510000,Nearby,5
252,252,Viewbank,4,h,Miles,09/03/2016,13.8,3084,4,2,2,626,Eastern Metropolitan,2698,910000,Nearby,8
253,253,Viewbank,3,h,Miles,09/03/2016,13.8,3084,4,2,2,656,Eastern Metropolitan,2698,960000,Nearby,8
254,254,Watsonia,3,h,Darren,09/03/2016,14.9,3087,3,1,1,482,Northern Metropolitan,2329,620000,Nearby,5
255,255,West Melbourne,3,t,Jellis,09/03/2016,1.9,3003,3,3,2,50,Northern Metropolitan,2230,1010000,Nearby,8
256,256,Williamstown,4,h,hockingstuart,09/03/2016,8,3016,3,2,1,452,Western Metropolitan,6380,1325000,Nearby,6
257,257,Williamstown,4,h,Gunn&Co,09/03/2016,8,3016,4,2,1,320,Western Metropolitan,6380,1400000,Nearby,7
258,258,Williamstown,3,h,Sweeney,09/03/2016,8,3016,3,1,1,537,Western Metropolitan,6380,920000,Nearby,5
259,259,Williamstown,3,h,Greg,09/03/2016,8,3016,3,1,1,507,Western Metropolitan,6380,1535000,Nearby,5
260,260,Williamstown North,2,t,Village,09/03/2016,8.9,3016,2,1,1,53,Western Metropolitan,802,500000,Nearby,4
261,261,Windsor,2,u,Jellis,09/03/2016,5.1,3181,2,2,1,50,Southern Metropolitan,4380,580000,Nearby,5
262,262,Yallambie,3,h,Darren,09/03/2016,15,3085,3,1,1,482,Northern Metropolitan,1369,665000,Mederately close,5
263,263,Yallambie,4,h,Barry,09/03/2016,15,3085,4,1,1,530,Northern Metropolitan,1369,700000,Mederately close,6
264,264,Yarraville,3,h,Jas,09/03/2016,7,3013,3,2,1,448,Western Metropolitan,6543,1000000,Nearby,6
265,265,Yarraville,2,u,hockingstuart,09/03/2016,7,3013,2,1,1,80,Western Metropolitan,6543,640000,Nearby,4
266,266,Yarraville,2,h,Village,09/03/2016,7,3013,3,1,2,471,Western Metropolitan,6543,890000,Nearby,6
267,267,Yarraville,2,h,Jas,09/03/2016,7,3013,2,1,1,134,Western Metropolitan,6543,760000,Nearby,4
268,268,Yarraville,3,h,Village,09/03/2016,7,3013,3,1,0,191,Western Metropolitan,6543,1165000,Nearby,4
269,269,Abbotsford,2,h,Biggin,12/03/2016,2.5,3067,2,1,1,202,Northern Metropolitan,4019,1480000,Nearby,4
270,270,Airport West,3,h,Nelson,12/03/2016,13.5,3042,3,2,1,50,Western Metropolitan,3464,730000,Nearby,6
271,271,Altona,5,h,Greg,12/03/2016,13.8,3018,4,3,3,729,Western Metropolitan,5301,1525000,Nearby,11
272,272,Armadale,2,u,Noel,12/03/2016,6.3,3143,2,1,0,861,Southern Metropolitan,4836,550000,Nearby,3
273,273,Armadale,3,u,Marshall,12/03/2016,6.3,3143,3,2,2,50,Southern Metropolitan,4836,995000,Nearby,7
274,274,Armadale,3,t,Jellis,12/03/2016,6.3,3143,3,2,2,101,Southern Metropolitan,4836,1205000,Nearby,7
275,275,Armadale,3,h,Marshall,12/03/2016,6.3,3143,3,1,1,593,Southern Metropolitan,4836,2675000,Nearby,5
276,276,Armadale,3,h,Jellis,12/03/2016,6.3,3143,3,2,2,296,Southern Metropolitan,4836,1939000,Nearby,7
277,277,Armadale,1,u,Biggin,12/03/2016,6.3,3143,1,1,0,50,Southern Metropolitan,4836,421500,Nearby,2
278,278,Armadale,2,u,hockingstuart,12/03/2016,6.3,3143,1,1,1,50,Southern Metropolitan,4836,585000,Nearby,3
279,279,Ascot Vale,3,h,Nelson,12/03/2016,5.9,3032,3,1,2,298,Western Metropolitan,6567,940000,Nearby,6
280,280,Ascot Vale,2,u,Brad,12/03/2016,5.9,3032,2,1,1,50,Western Metropolitan,6567,467000,Nearby,4
281,281,Ashburton,3,h,Jellis,12/03/2016,11,3147,3,2,2,599,Southern Metropolitan,3052,1670000,Nearby,7
282,282,Ashburton,3,t,Buxton,12/03/2016,11,3147,3,2,2,203,Southern Metropolitan,3052,955000,Nearby,7
283,283,Ashburton,3,t,Fletchers,12/03/2016,11,3147,3,3,3,310,Southern Metropolitan,3052,2050000,Nearby,10
284,284,Ashwood,3,h,Woodards,12/03/2016,12.2,3147,3,1,1,842,Southern Metropolitan,2894,1250000,Nearby,5
285,285,Avondale Heights,3,t,Nelson,12/03/2016,10.5,3034,3,3,1,557,Western Metropolitan,4502,851000,Nearby,7
286,286,Balaclava,2,u,hockingstuart,12/03/2016,6.6,3183,2,1,2,50,Southern Metropolitan,2952,410000,Nearby,5
287,287,Balwyn,3,u,Philip,12/03/2016,9.7,3103,3,2,2,206,Southern Metropolitan,5682,1070000,Nearby,7
288,288,Balwyn,4,h,Marshall,12/03/2016,9.7,3103,3,1,1,593,Southern Metropolitan,5682,2200000,Nearby,5
289,289,Balwyn,4,h,Fletchers,12/03/2016,9.7,3103,3,1,1,593,Southern Metropolitan,5682,2290000,Nearby,5
290,290,Balwyn,5,h,RT,12/03/2016,9.7,3103,4,3,2,715,Southern Metropolitan,5682,2570000,Nearby,10
291,291,Balwyn,4,h,RW,12/03/2016,9.7,3103,4,2,2,744,Southern Metropolitan,5682,2400000,Nearby,8
292,292,Balwyn,3,h,North,12/03/2016,9.7,3103,3,3,2,651,Southern Metropolitan,5682,2200000,Nearby,8
293,293,Balwyn,5,h,hockingstuart,12/03/2016,9.7,3103,4,3,2,651,Southern Metropolitan,5682,3250000,Nearby,12
294,294,Balwyn,2,u,Noel,12/03/2016,9.7,3103,2,1,1,122,Southern Metropolitan,5682,806000,Nearby,4
295,295,Balwyn,6,h,Jellis,12/03/2016,9.7,3103,4,3,3,1286.5,Southern Metropolitan,5682,4000000,Nearby,17
296,296,Balwyn,2,h,Jellis,12/03/2016,9.7,3103,2,2,2,50,Southern Metropolitan,5682,1215000,Nearby,6
297,297,Balwyn,5,h,Noel,12/03/2016,9.7,3103,4,3,2,600,Southern Metropolitan,5682,2250000,Nearby,10
298,298,Balwyn North,7,h,Barry,12/03/2016,9.2,3104,4,2,0,942,Southern Metropolitan,7809,1350000,Nearby,9
299,299,Balwyn North,4,h,Noel,12/03/2016,9.2,3104,4,2,2,647,Southern Metropolitan,7809,1905000,Nearby,8
300,300,Balwyn North,5,h,hockingstuart,12/03/2016,9.2,3104,4,3,2,760,Southern Metropolitan,7809,3300000,Nearby,11
301,301,Balwyn North,4,h,Fletchers,12/03/2016,9.2,3104,4,2,2,642,Southern Metropolitan,7809,1900000,Nearby,8
302,302,Balwyn North,3,h,Marshall,12/03/2016,9.2,3104,3,1,2,888,Southern Metropolitan,7809,2251000,Nearby,6
303,303,Balwyn North,3,h,Jellis,12/03/2016,9.2,3104,3,1,1,593,Southern Metropolitan,7809,2160000,Nearby,5
304,304,Balwyn North,4,h,RW,12/03/2016,9.2,3104,4,2,2,750,Southern Metropolitan,7809,2205000,Nearby,8
305,305,Balwyn North,3,h,hockingstuart,12/03/2016,9.2,3104,3,2,1,347,Southern Metropolitan,7809,1265000,Nearby,6
306,306,Bentleigh,2,h,Woodards,12/03/2016,13,3204,2,1,3,730,Southern Metropolitan,6795,1550000,Nearby,7
307,307,Bentleigh,4,h,Woodards,12/03/2016,13,3204,4,1,3,786,Southern Metropolitan,6795,1420000,Nearby,9
308,308,Bentleigh,3,h,Buxton,12/03/2016,13,3204,3,2,2,613,Southern Metropolitan,6795,1425000,Nearby,7
309,309,Bentleigh,2,t,hockingstuart,12/03/2016,13,3204,2,1,1,140,Southern Metropolitan,6795,851000,Nearby,4
310,310,Bentleigh East,2,u,hockingstuart,12/03/2016,13.9,3165,2,1,2,281,Southern Metropolitan,10969,746000,Nearby,5
311,311,Bentleigh East,4,t,Buxton,12/03/2016,13.9,3165,3,2,1,267,Southern Metropolitan,10969,1250000,Nearby,6
312,312,Bentleigh East,1,u,Woodards,12/03/2016,13.9,3165,1,1,1,105,Southern Metropolitan,10969,580000,Nearby,3
313,313,Bentleigh East,3,t,Buxton,12/03/2016,13.9,3165,3,2,1,267,Southern Metropolitan,10969,913788,Nearby,6
314,314,Bentleigh East,5,h,Buxton,12/03/2016,13.9,3165,4,2,2,683,Southern Metropolitan,10969,1275000,Nearby,9
315,315,Bentleigh East,4,t,Buxton,12/03/2016,13.9,3165,3,2,1,267,Southern Metropolitan,10969,1200000,Nearby,6
316,316,Bentleigh East,4,h,hockingstuart,12/03/2016,13.9,3165,3,1,1,593,Southern Metropolitan,10969,515000,Nearby,5
317,317,Bentleigh East,3,h,C21,12/03/2016,13.9,3165,3,1,2,603,Southern Metropolitan,10969,1206000,Nearby,6
318,318,Bentleigh East,4,h,Buxton,12/03/2016,13.9,3165,3,1,1,593,Southern Metropolitan,10969,950000,Nearby,5
319,319,Brighton,4,h,Hodges,12/03/2016,11.2,3186,4,2,2,436,Southern Metropolitan,10579,1830000,Nearby,8
320,320,Brighton,3,t,Nick,12/03/2016,11.2,3186,3,2,1,267,Southern Metropolitan,10579,1300000,Nearby,6
321,321,Brighton,4,h,Marshall,12/03/2016,11.2,3186,4,3,2,836,Southern Metropolitan,10579,3695000,Nearby,9
322,322,Brighton,2,u,Hodges,12/03/2016,11.2,3186,2,1,2,50,Southern Metropolitan,10579,536000,Nearby,5
323,323,Brighton,4,h,Marshall,12/03/2016,11.2,3186,4,3,2,742,Southern Metropolitan,10579,3700000,Nearby,9
324,324,Brighton,4,h,Buxton,12/03/2016,11.2,3186,4,3,2,745,Southern Metropolitan,10579,3775000,Nearby,9
325,325,Brighton,3,h,Buxton,12/03/2016,11.2,3186,3,1,2,432,Southern Metropolitan,10579,1975000,Nearby,6
326,326,Brighton East,4,t,Marshall,12/03/2016,10.7,3187,3,2,1,267,Southern Metropolitan,6938,1525000,Nearby,6
327,327,Brighton East,4,h,hockingstuart,12/03/2016,10.7,3187,4,3,2,618,Southern Metropolitan,6938,1310000,Nearby,9
328,328,Brighton East,3,u,RT,12/03/2016,10.7,3187,1,1,1,50,Southern Metropolitan,6938,1465000,Nearby,3
329,329,Brighton East,2,h,hockingstuart,12/03/2016,10.7,3187,2,1,2,443,Southern Metropolitan,6938,1250000,Nearby,5
330,330,Brighton East,4,h,Marshall,12/03/2016,10.7,3187,4,2,2,674,Southern Metropolitan,6938,2504000,Nearby,8
331,331,Brighton East,2,u,hockingstuart,12/03/2016,10.7,3187,2,1,1,50,Southern Metropolitan,6938,700000,Nearby,4
332,332,Brighton East,2,u,Buxton,12/03/2016,10.7,3187,2,1,3,305,Southern Metropolitan,6938,750000,Nearby,6
333,333,Brunswick,4,h,Jellis,12/03/2016,5.2,3056,4,3,1,238,Northern Metropolitan,11918,1802500,Nearby,8
334,334,Brunswick,4,h,Nelson,12/03/2016,5.2,3056,4,3,1,365,Northern Metropolitan,11918,1500000,Nearby,8
335,335,Brunswick West,2,u,Nelson,12/03/2016,5.9,3055,2,1,1,50,Northern Metropolitan,7082,320000,Nearby,4
336,336,Brunswick West,3,h,Nelson,12/03/2016,5.9,3055,3,1,1,50,Northern Metropolitan,7082,1190000,Nearby,5
337,337,Bulleen,4,t,Jellis,12/03/2016,11.8,3105,3,1,1,236,Eastern Metropolitan,4480,930000,Nearby,5
338,338,Bulleen,4,h,Jellis,12/03/2016,11.8,3105,4,3,2,410,Eastern Metropolitan,4480,1505000,Nearby,9
339,339,Bulleen,3,t,Philip,12/03/2016,11.8,3105,3,1,1,236,Eastern Metropolitan,4480,790000,Nearby,5
340,340,Burwood,3,h,Fletchers,12/03/2016,11.7,3125,3,1,2,697,Southern Metropolitan,5678,1390000,Nearby,6
341,341,Burwood,3,h,Stockdale,12/03/2016,11.7,3125,3,1,2,773,Southern Metropolitan,5678,1300000,Nearby,6
342,342,Burwood,4,h,Ray,12/03/2016,11.7,3125,4,2,2,1145,Southern Metropolitan,5678,1890000,Nearby,8
343,343,Burwood,3,u,Ray,12/03/2016,11.7,3125,3,2,2,265,Southern Metropolitan,5678,1022500,Nearby,7
344,344,Burwood,3,h,Fletchers,12/03/2016,11.7,3125,3,1,1,662,Southern Metropolitan,5678,1250000,Nearby,5
345,345,Camberwell,2,u,Jellis,12/03/2016,7.8,3124,2,1,2,50,Southern Metropolitan,8920,1017000,Nearby,5
346,346,Camberwell,2,u,Noel,12/03/2016,7.8,3124,2,1,1,137,Southern Metropolitan,8920,729000,Nearby,4
347,347,Camberwell,5,h,Marshall,12/03/2016,7.8,3124,4,3,1,708,Southern Metropolitan,8920,2600000,Nearby,10
348,348,Camberwell,3,h,Marshall,12/03/2016,7.8,3124,3,2,2,305,Southern Metropolitan,8920,1650000,Nearby,7
349,349,Canterbury,3,h,Marshall,12/03/2016,9,3126,3,1,1,459,Southern Metropolitan,3265,1587500,Nearby,5
350,350,Carnegie,2,u,Woodards,12/03/2016,11.4,3163,2,1,1,73,Southern Metropolitan,7822,600000,Nearby,4
351,351,Carnegie,3,h,hockingstuart,12/03/2016,11.4,3163,3,1,2,425,Southern Metropolitan,7822,1295000,Nearby,6
352,352,Carnegie,4,h,hockingstuart,12/03/2016,11.4,3163,4,2,0,365,Southern Metropolitan,7822,1275000,Nearby,6
353,353,Carnegie,3,h,Buxton,12/03/2016,11.4,3163,3,1,1,808,Southern Metropolitan,7822,1620000,Nearby,5
354,354,Caulfield,4,t,Gary,12/03/2016,8.9,3162,4,3,2,812,Southern Metropolitan,2379,1600000,Nearby,9
355,355,Caulfield,5,h,Gary,12/03/2016,8.9,3162,4,2,2,593,Southern Metropolitan,2379,1665000,Nearby,9
356,356,Caulfield South,3,h,hockingstuart,12/03/2016,9.3,3162,3,1,2,451,Southern Metropolitan,5051,1460000,Nearby,6
357,357,Caulfield South,1,u,Gary,12/03/2016,9.3,3162,1,1,1,50,Southern Metropolitan,5051,275500,Nearby,3
358,358,Chadstone,4,h,Jellis,12/03/2016,13.6,3148,4,2,2,600,Southern Metropolitan,3582,1507000,Nearby,8
359,359,Clifton Hill,1,u,Woodards,12/03/2016,3.4,3068,1,1,1,50,Northern Metropolitan,2954,340000,Nearby,3
360,360,Coburg,2,t,Nelson,12/03/2016,7.8,3058,2,1,1,145,Northern Metropolitan,11204,655000,Nearby,4
361,361,Coburg,3,h,Nelson,12/03/2016,7.8,3058,3,1,0,702,Northern Metropolitan,11204,680000,Nearby,4
362,362,Coburg,4,h,Nelson,12/03/2016,7.8,3058,4,1,2,596,Northern Metropolitan,11204,1221000,Nearby,7
363,363,Coburg,2,t,Nelson,12/03/2016,7.8,3058,2,2,1,50,Northern Metropolitan,11204,807000,Nearby,5
364,364,Coburg,3,h,Del,12/03/2016,7.8,3058,3,1,2,371,Northern Metropolitan,11204,790000,Nearby,6
365,365,Coburg,4,h,Nelson,12/03/2016,7.8,3058,4,2,1,295,Northern Metropolitan,11204,955000,Nearby,7
366,366,Coburg,2,t,Nelson,12/03/2016,7.8,3058,2,1,1,145,Northern Metropolitan,11204,480000,Nearby,4
367,367,Coburg North,3,h,Melbourne,12/03/2016,9.2,3058,3,1,1,482,Northern Metropolitan,3445,751000,Nearby,5
368,368,Coburg North,4,h,Nelson,12/03/2016,9.2,3058,4,2,2,661,Northern Metropolitan,3445,895000,Nearby,8
369,369,Coburg North,3,h,hockingstuart,12/03/2016,9.2,3058,3,1,0,404,Northern Metropolitan,3445,655000,Nearby,4
370,370,Collingwood,3,h,Jellis,12/03/2016,1.6,3066,3,1,0,167,Northern Metropolitan,4553,1260000,Nearby,4
371,371,Doncaster,3,h,Barry,12/03/2016,13.9,3108,3,1,3,727,Eastern Metropolitan,9028,1403000,Nearby,8
372,372,Doncaster,4,h,Jellis,12/03/2016,13.9,3108,4,2,0,725,Eastern Metropolitan,9028,1408000,Nearby,6
373,373,Doncaster,4,t,Barry,12/03/2016,13.9,3108,4,2,2,242,Eastern Metropolitan,9028,855000,Nearby,8
374,374,Doncaster,3,h,Barry,12/03/2016,13.9,3108,3,1,1,638,Eastern Metropolitan,9028,1450000,Nearby,5
375,375,Doncaster,5,h,Jellis,12/03/2016,13.9,3108,4,2,2,660,Eastern Metropolitan,9028,1461800,Nearby,9
376,376,Doncaster,4,h,Barry,12/03/2016,13.9,3108,4,1,2,658,Eastern Metropolitan,9028,1396000,Nearby,7
377,377,Elsternwick,3,h,Biggin,12/03/2016,8.5,3185,3,2,2,447,Southern Metropolitan,4898,1625000,Nearby,7
378,378,Elsternwick,2,h,Purplebricks,12/03/2016,8.5,3185,2,1,1,221,Southern Metropolitan,4898,906000,Nearby,4
379,379,Elsternwick,4,h,hockingstuart,12/03/2016,8.5,3185,4,2,0,147,Southern Metropolitan,4898,1100000,Nearby,6
380,380,Elwood,1,u,Biggin,12/03/2016,7.7,3184,1,1,0,50,Southern Metropolitan,8989,392500,Nearby,2
381,381,Elwood,2,u,Morleys,12/03/2016,7.7,3184,2,1,1,50,Southern Metropolitan,8989,507000,Nearby,4
382,382,Elwood,2,u,Wilson,12/03/2016,7.7,3184,2,1,1,553,Southern Metropolitan,8989,525000,Nearby,4
383,383,Elwood,3,h,Chisholm,12/03/2016,7.7,3184,3,1,2,463,Southern Metropolitan,8989,2116000,Nearby,6
384,384,Elwood,2,u,Gary,12/03/2016,7.7,3184,2,1,1,50,Southern Metropolitan,8989,750000,Nearby,4
385,385,Elwood,1,u,Chisholm,12/03/2016,7.7,3184,1,1,1,50,Southern Metropolitan,8989,510000,Nearby,3
386,386,Elwood,2,u,Chisholm,12/03/2016,7.7,3184,2,1,0,50,Southern Metropolitan,8989,599999,Nearby,3
387,387,Elwood,1,u,hockingstuart,12/03/2016,7.7,3184,1,1,0,50,Southern Metropolitan,8989,300000,Nearby,2
388,388,Essendon,3,h,Barry,12/03/2016,8,3040,3,1,1,445,Western Metropolitan,9264,980000,Nearby,5
389,389,Essendon,2,u,Barry,12/03/2016,8,3040,2,1,1,80,Western Metropolitan,9264,531500,Nearby,4
390,390,Essendon,3,h,Nelson,12/03/2016,8,3040,3,1,3,688,Western Metropolitan,9264,1295000,Nearby,7
391,391,Essendon,4,h,Nelson,12/03/2016,8,3040,4,1,2,733,Western Metropolitan,9264,1900000,Nearby,7
392,392,Essendon,2,t,Frank,12/03/2016,8,3040,2,1,2,752,Western Metropolitan,9264,595000,Nearby,5
393,393,Fairfield,3,h,McGrath,12/03/2016,5.8,3078,3,1,2,309,Northern Metropolitan,2970,1350000,Nearby,6
394,394,Flemington,2,u,Rendina,12/03/2016,4.4,3031,2,1,1,50,Northern Metropolitan,3593,365000,Nearby,4
395,395,Flemington,2,t,Jellis,12/03/2016,4.4,3031,2,1,1,145,Northern Metropolitan,3593,553000,Nearby,4
396,396,Footscray,4,h,Nelson,12/03/2016,6.4,3011,4,2,1,319,Western Metropolitan,7570,1225000,Nearby,7
397,397,Footscray,2,u,Jas,12/03/2016,6.4,3011,2,1,1,50,Western Metropolitan,7570,431000,Nearby,4
398,398,Footscray,3,h,Naison,12/03/2016,6.4,3011,3,1,1,292,Western Metropolitan,7570,1003000,Nearby,5
399,399,Footscray,3,h,Sweeney,12/03/2016,6.4,3011,3,1,0,164,Western Metropolitan,7570,840000,Nearby,4
400,400,Footscray,3,h,Village,12/03/2016,6.4,3011,3,2,0,497,Western Metropolitan,7570,1362000,Nearby,5
401,401,Footscray,4,h,Village,12/03/2016,6.4,3011,4,2,1,154,Western Metropolitan,7570,977000,Nearby,7
402,402,Glen Iris,4,h,Marshall,12/03/2016,9.2,3146,4,2,2,868,Southern Metropolitan,10412,1800000,Nearby,8
403,403,Glen Iris,1,u,hockingstuart,12/03/2016,9.2,3146,1,1,1,50,Southern Metropolitan,10412,350000,Nearby,3
404,404,Glen Iris,3,h,J,12/03/2016,9.2,3146,3,1,1,593,Southern Metropolitan,10412,2260000,Nearby,5
405,405,Glen Iris,3,t,Noel,12/03/2016,9.2,3146,3,2,1,267,Southern Metropolitan,10412,1753000,Nearby,6
406,406,Glen Iris,4,h,J,12/03/2016,9.2,3146,4,2,1,739,Southern Metropolitan,10412,1998000,Nearby,7
407,407,Glenroy,3,h,Walshe,12/03/2016,13,3046,3,1,3,640,Northern Metropolitan,8870,610000,Nearby,7
408,408,Glenroy,3,h,Nelson,12/03/2016,13,3046,3,1,1,336,Northern Metropolitan,8870,500000,Nearby,5
409,409,Glenroy,3,h,Stockdale,12/03/2016,13,3046,3,1,1,482,Northern Metropolitan,8870,800000,Nearby,5
410,410,Glenroy,3,h,Barry,12/03/2016,13,3046,3,1,2,766,Northern Metropolitan,8870,806500,Nearby,6
411,411,Glenroy,5,h,Barry,12/03/2016,13,3046,4,3,2,700,Northern Metropolitan,8870,1150000,Nearby,10
412,412,Hadfield,2,h,Eview,12/03/2016,12.1,3046,2,1,1,394,Northern Metropolitan,2606,610000,Nearby,4
413,413,Hadfield,3,h,YPA,12/03/2016,12.1,3046,3,1,1,604,Northern Metropolitan,2606,630000,Nearby,5
414,414,Hadfield,4,h,Barry,12/03/2016,12.1,3046,4,3,3,591,Northern Metropolitan,2606,870000,Nearby,12
415,415,Hampton,2,h,Buxton,12/03/2016,13.7,3188,3,1,1,593,Southern Metropolitan,5454,1871000,Nearby,5
416,416,Hampton,4,h,Hodges,12/03/2016,13.7,3188,4,2,3,688,Southern Metropolitan,5454,2140000,Nearby,9
417,417,Hampton,4,h,Marshall,12/03/2016,13.7,3188,4,2,2,607,Southern Metropolitan,5454,1600000,Nearby,8
418,418,Hampton,3,t,Marshall,12/03/2016,13.7,3188,3,2,3,1286.5,Southern Metropolitan,5454,2200000,Nearby,8
419,419,Hampton,3,h,Ray,12/03/2016,13.7,3188,3,1,2,289,Southern Metropolitan,5454,1003500,Nearby,6
420,420,Hampton,2,u,Buxton,12/03/2016,13.7,3188,2,1,1,50,Southern Metropolitan,5454,802000,Nearby,4
421,421,Hampton,4,t,Buxton,12/03/2016,13.7,3188,4,1,1,692,Southern Metropolitan,5454,1500000,Nearby,6
422,422,Hampton,4,h,Hodges,12/03/2016,13.7,3188,4,2,2,664,Southern Metropolitan,5454,1686500,Nearby,8
423,423,Hawthorn,3,h,Jellis,12/03/2016,4.6,3122,3,2,3,1038,Southern Metropolitan,11308,5100000,Nearby,8
424,424,Hawthorn,4,h,Jellis,12/03/2016,4.6,3122,4,2,1,336,Southern Metropolitan,11308,2670000,Nearby,7
425,425,Hawthorn,3,h,Jellis,12/03/2016,4.6,3122,3,1,0,228,Southern Metropolitan,11308,1480000,Nearby,4
426,426,Hawthorn,1,u,Woodards,12/03/2016,4.6,3122,1,1,1,50,Southern Metropolitan,11308,348000,Nearby,3
427,427,Hawthorn,1,u,Fletchers,12/03/2016,4.6,3122,1,1,0,50,Southern Metropolitan,11308,320000,Nearby,2
428,428,Hawthorn,3,u,Marshall,12/03/2016,4.6,3122,3,1,1,181,Southern Metropolitan,11308,1189000,Nearby,5
429,429,Heidelberg West,3,h,William,12/03/2016,9.4,3081,3,1,1,523,Eastern Metropolitan,2674,560000,Nearby,5
